ccode1,ccode2,state.destination.name,state.destination.abb,state.origin.name,state.origin.abb,dyad.id,riv.strategic.interv,year,rivalry.strategic.positional,pts.gradient,riv.strategic.positional,trade,polyarchy.additive.gradient,alliance.defense,arms.inverse,immigrant.population,gdppc.gradient,ref.flow,riv.strategic.spatial,arms,rivalry.strategic.ideological,riv.strategic,remittances,contiguity,rivalry.strategic.interv,min.distance,remit,trips,rivalry.strategic.spatial,riv.strategic.ideological,contiguity.any
475,20,Canada,CAN,Nigeria,NIG,47520,0.0,2016,,,0.0,,0.536896073,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,,6438.455263,0.0,45519.0,,0.0,0.0
475,220,France,FRN,Nigeria,NIG,475220,0.0,2016,,,0.0,,0.557903115,0.0,0.0,,,403.0,0.0,0.0,,0.0,,0.0,,3065.754955,0.0,32533.0,,0.0,0.0
475,255,Germany,GMY,Nigeria,NIG,475255,0.0,2016,,,0.0,,0.204644415,0.0,0.0,,,140.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,,0.0,0.0
475,325,Italy,ITA,Nigeria,NIG,475325,0.0,2016,,,0.0,,0.323388376,0.0,0.0,,,4316.0,0.0,0.0,,0.0,,0.0,,2544.539703,0.0,0.0,,0.0,0.0
701,365,Russia,RUS,Turkmenistan,TKM,701365,0.0,2016,,,0.0,,-0.282232579,0.0,0.0,,,0.0,0.0,0.0,,0.0,,5.0,,320.1294165,0.0,0.0,,0.0,1.0
490,211,Belgium,BEL,Democratic Republic of the Congo,DRC,490211,0.0,2016,,,0.0,,0.807213766,0.0,0.0,,,7.0,0.0,0.0,,0.0,,0.0,,5094.677535,0.0,0.0,,0.0,0.0
710,220,France,FRN,China,CHN,710220,0.0,2016,,,0.0,,0.684422585,0.0,0.0,,,729.0,0.0,0.0,,0.0,,0.0,,5155.554784,185.0,0.0,,0.0,0.0
490,551,Zambia,ZAM,Democratic Republic of the Congo,DRC,490551,0.0,2016,,,0.0,,0.062493071,1.0,0.0,,,2045.0,0.0,0.0,,0.0,,1.0,,0.0,0.0,1346.0,,0.0,1.0
490,560,South Africa,SAF,Democratic Republic of the Congo,DRC,490560,0.0,2016,,,0.0,,0.0,1.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,,961.5351794,0.0,0.0,,0.0,0.0
775,740,Japan,JPN,Myanmar,MYA,775740,0.0,2016,,,0.0,,0.160409938,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,,2324.807607,0.0,0.0,,0.0,0.0
840,2,United States of America,USA,Philippines,PHI,8402,0.0,2016,,,0.0,,0.571326212,1.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,,6301.460594,0.0,0.0,,0.0,0.0
800,900,Australia,AUL,Thailand,THI,800900,0.0,2016,,,0.0,,0.802263667,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,,3329.658756,47.0,0.0,,0.0,0.0
811,2,United States of America,USA,Cambodia,CAM,8112,0.0,2016,,,0.0,,0.631461103,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,,7653.885847,0.0,242989.0,,0.0,0.0
812,710,China,CHN,Laos,LAO,812710,0.0,2016,,,0.0,,0.042942297,0.0,0.0,,,0.0,0.0,0.0,,0.0,,1.0,,1.09e-11,0.0,629096.0,,0.0,1.0
812,800,Thailand,THI,Laos,LAO,812800,0.0,2016,,,0.0,,-0.017665755,0.0,0.0,,,0.0,0.0,0.0,,0.0,,1.0,,1.76e-12,0.0,0.0,,0.0,1.0
540,2,United States of America,USA,Angola,ANG,5402,0.0,2016,,,0.0,,0.69557834,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,,9532.433461,0.0,0.0,,0.0,0.0
540,20,Canada,CAN,Angola,ANG,54020,0.0,2016,,,0.0,,0.758431584,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,,8546.912702,0.0,0.0,,0.0,0.0
540,140,Brazil,BRA,Angola,ANG,540140,0.0,2016,,,0.0,,0.429630517,0.0,0.0,,,26.0,0.0,0.0,,0.0,,0.0,,5134.945681,0.0,0.0,,0.0,0.0
540,210,Netherlands,NTH,Angola,ANG,540210,0.0,2016,,,0.0,,0.735390559,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,,6144.689366,0.0,0.0,,0.0,0.0
540,220,France,FRN,Angola,ANG,540220,0.0,2016,,,0.0,,0.779438626,0.0,0.0,,,59.0,0.0,0.0,,0.0,,0.0,,5079.58759,0.0,0.0,,0.0,0.0
540,255,Germany,GMY,Angola,ANG,540255,0.0,2016,,,0.0,,0.426179926,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,,,0.0,6131.0,,0.0,0.0
540,560,South Africa,SAF,Angola,ANG,540560,0.0,2016,,,0.0,,0.0,1.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,,747.2734153,0.0,0.0,,0.0,0.0
800,255,Germany,GMY,Thailand,THI,800255,0.0,2016,,,0.0,,0.391771937,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,,0.0,0.0
560,255,Germany,GMY,South Africa,SAF,560255,0.0,2016,,,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,,0.0,0.0
560,552,Zimbabwe,ZIM,South Africa,SAF,560552,0.0,2016,,,0.0,,0.0,1.0,0.0,,,0.0,0.0,0.0,,0.0,,1.0,,17.60964385,0.0,0.0,,0.0,1.0
600,255,Germany,GMY,Morocco,MOR,600255,0.0,2016,,,0.0,,0.378371311,0.0,0.0,,,137.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,,0.0,0.0
615,2,United States of America,USA,Algeria,ALG,6152,0.0,2016,,,0.0,,0.62270636,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,,5378.406312,0.0,0.0,,0.0,0.0
615,20,Canada,CAN,Algeria,ALG,61520,0.0,2016,,,0.0,,0.685559604,0.0,0.0,,,5.0,0.0,0.0,,0.0,,0.0,,4312.85924,1.0,100803.0,,0.0,0.0
615,220,France,FRN,Algeria,ALG,615220,0.0,2016,,,0.0,,0.706566646,0.0,0.0,,,150.0,0.0,0.0,,0.0,,5.0,,494.0682485,0.0,0.0,,0.0,1.0
616,255,Germany,GMY,Tunisia,TUN,616255,0.0,2016,,,0.0,,0.360306384,0.0,0.0,,,16.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,,0.0,0.0
616,325,Italy,ITA,Tunisia,TUN,616325,0.0,2016,,,0.0,,0.479050345,0.0,0.0,,,63.0,0.0,0.0,,0.0,,4.0,,146.6872217,0.0,0.0,,0.0,1.0
620,2,United States of America,USA,Libya,LIB,6202,0.0,2016,,,0.0,,0.674452069,0.0,0.0,,,24.0,0.0,0.0,,0.0,,0.0,,6640.654766,20.0,0.0,,0.0,0.0
620,220,France,FRN,Libya,LIB,620220,0.0,2016,,,0.0,,0.758312355,0.0,0.0,,,179.0,0.0,0.0,,0.0,,0.0,,932.2564782,0.0,233.0,,0.0,0.0
620,225,Switzerland,SWZ,Libya,LIB,620225,0.0,2016,,,0.0,,0.763521514,0.0,0.0,,,27.0,0.0,0.0,,0.0,,0.0,,1421.922493,0.0,0.0,,0.0,0.0
620,255,Germany,GMY,Libya,LIB,620255,0.0,2016,,,0.0,,0.405053655,0.0,0.0,,,352.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,,0.0,0.0
620,325,Italy,ITA,Libya,LIB,620325,0.0,2016,,,0.0,,0.523797616,0.0,0.0,,,211.0,0.0,0.0,,0.0,,5.0,,446.4200316,0.0,0.0,,0.0,1.0
630,210,Netherlands,NTH,Iran,IRN,630210,0.0,2016,,,0.0,,0.714796229,0.0,0.0,,,119.0,0.0,0.0,,0.0,,0.0,,3163.786245,0.0,0.0,,0.0,0.0
630,211,Belgium,BEL,Iran,IRN,630211,0.0,2016,,,0.0,,0.787454566,0.0,0.0,,,26.0,0.0,0.0,,0.0,,0.0,,3172.008898,0.0,0.0,,0.0,0.0
630,220,France,FRN,Iran,IRN,630220,0.0,2016,,,0.0,,0.758844296,0.0,0.0,,,63.0,0.0,0.0,,0.0,,0.0,,2907.516609,0.0,0.0,,0.0,0.0
630,225,Switzerland,SWZ,Iran,IRN,630225,0.0,2016,,,0.0,,0.764053455,0.0,0.0,,,15.0,0.0,0.0,,0.0,,0.0,,2827.709884,0.0,0.0,,0.0,0.0
630,255,Germany,GMY,Iran,IRN,630255,0.0,2016,,,0.0,,0.405585596,0.0,0.0,,,3147.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,,0.0,0.0
630,305,Austria,AUS,Iran,IRN,630305,0.0,2016,,,0.0,,0.465976899,0.0,0.0,,,219.0,0.0,0.0,,0.0,,0.0,,2352.256834,0.0,0.0,,0.0,0.0
630,325,Italy,ITA,Iran,IRN,630325,0.0,2016,,,0.0,,0.524329557,0.0,0.0,,,183.0,0.0,0.0,,0.0,,0.0,,2181.250683,0.0,0.0,,0.0,0.0
630,350,Greece,GRC,Iran,IRN,630350,0.0,2016,,,0.0,,0.633428479,0.0,0.0,,,150.0,0.0,0.0,,0.0,,0.0,,1427.696401,0.0,0.0,,0.0,0.0
630,380,Sweden,SWD,Iran,IRN,630380,0.0,2016,,,0.0,,0.559813021,0.0,0.0,,,631.0,0.0,0.0,,0.0,,0.0,,2694.35459,0.0,0.0,,0.0,0.0
630,770,Pakistan,PAK,Iran,IRN,630770,0.0,2016,,,0.0,,0.304888495,0.0,0.0,,,7.0,0.0,0.0,,0.0,,1.0,,2.83e-12,81.0,0.0,,0.0,1.0
640,2,United States of America,USA,Turkey,TUR,6402,0.0,2016,,,0.0,,0.671208955,1.0,4.0,,,0.0,0.0,0.0,,0.0,,0.0,,7048.049947,0.0,0.0,,0.0,0.0
640,20,Canada,CAN,Turkey,TUR,64020,0.0,2016,,,0.0,,0.734062199,1.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,,5365.62738,2.0,0.0,,0.0,0.0
640,211,Belgium,BEL,Turkey,TUR,640211,0.0,2016,,,0.0,,0.783679511,1.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,,1808.545972,0.0,0.0,,0.0,0.0
640,255,Germany,GMY,Turkey,TUR,640255,0.0,2016,,,0.0,,0.401810541,1.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,,0.0,0.0
640,305,Austria,AUS,Turkey,TUR,640305,0.0,2016,,,0.0,,0.462201844,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,,978.7601397,0.0,0.0,,0.0,0.0
640,325,Italy,ITA,Turkey,TUR,640325,0.0,2016,,,0.0,,0.520554502,1.0,0.0,,,140.0,0.0,0.0,,0.0,,0.0,,615.2947552,0.0,0.0,,0.0,0.0
640,380,Sweden,SWD,Turkey,TUR,640380,0.0,2016,,,0.0,,0.556037966,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,,1744.691281,0.0,233671.0,,0.0,0.0
640,900,Australia,AUL,Turkey,TUR,640900,0.0,2016,,,0.0,,0.812302271,0.0,0.0,,,36.0,0.0,0.0,,0.0,,0.0,,9755.550191,0.0,0.0,,0.0,0.0
645,2,United States of America,USA,Iraq,IRQ,6452,0.0,2016,,,0.0,,0.532537392,0.0,26.16,,,322.0,0.0,0.0,,0.0,,0.0,,7841.339372,0.0,0.0,,0.0,0.0
645,20,Canada,CAN,Iraq,IRQ,64520,0.0,2016,,,0.0,,0.595390636,0.0,0.0,,,529.0,0.0,0.0,,0.0,,0.0,,6109.262229,0.0,15558.0,,0.0,0.0
645,210,Netherlands,NTH,Iraq,IRQ,645210,0.0,2016,,,0.0,,0.572349611,0.0,0.0,,,343.0,0.0,0.0,,0.0,,0.0,,3201.208825,0.0,0.0,,0.0,0.0
645,220,France,FRN,Iraq,IRQ,645220,0.0,2016,,,0.0,,0.616397678,0.0,0.0,,,1256.0,0.0,0.0,,0.0,,0.0,,2737.167272,0.0,0.0,,0.0,0.0
645,255,Germany,GMY,Iraq,IRQ,645255,0.0,2016,,,0.0,,0.263138978,0.0,0.0,,,34649.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,,0.0,0.0
645,305,Austria,AUS,Iraq,IRQ,645305,0.0,2016,,,0.0,,0.323530281,0.0,0.0,,,1823.0,0.0,0.0,,0.0,,0.0,,2350.282161,0.0,0.0,,0.0,0.0
645,325,Italy,ITA,Iraq,IRQ,645325,0.0,2016,,,0.0,,0.381882939,0.0,0.0,,,836.0,0.0,0.0,,0.0,,0.0,,1954.44099,0.0,0.0,,0.0,0.0
645,640,Turkey,TUR,Iraq,IRQ,645640,0.0,2016,,,0.0,,-0.138671563,0.0,0.0,,,6263.0,0.0,0.0,,0.0,,1.0,,0.0,0.0,0.0,,0.0,1.0
645,652,Syria,SYR,Iraq,IRQ,645652,0.0,2016,,,0.0,,0.090520966,0.0,0.0,,,0.0,0.0,0.0,,0.0,,1.0,,6.35e-12,0.0,0.0,,0.0,1.0
645,663,Jordan,JOR,Iraq,IRQ,645663,0.0,2016,,,0.0,,-0.065518416,1.0,0.0,,,0.0,0.0,0.0,,0.0,,1.0,,0.0,0.0,0.0,,0.0,1.0
652,2,United States of America,USA,Syria,SYR,6522,0.0,2016,,,0.0,,0.442016426,0.0,0.0,,,793.0,0.0,0.0,,0.0,,0.0,,7865.023582,0.0,0.0,,0.0,0.0
652,255,Germany,GMY,Syria,SYR,652255,0.0,2016,,,0.0,,0.172618012,0.0,0.0,,,259518.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,,0.0,0.0
652,325,Italy,ITA,Syria,SYR,652325,0.0,2016,,,0.0,,0.291361973,0.0,0.0,,,1153.0,0.0,0.0,,0.0,,0.0,,1594.426779,0.0,0.0,,0.0,0.0
652,365,Russia,RUS,Syria,SYR,652365,0.0,2016,,,0.0,,-0.181612033,0.0,18.0,,,15.0,0.0,0.0,,0.0,,0.0,,605.6703048,0.0,0.0,,0.0,0.0
652,369,Ukraine,UKR,Syria,SYR,652369,0.0,2016,,,0.0,,0.371512633,0.0,0.0,,,47.0,0.0,0.0,,0.0,,0.0,,870.7357494,0.0,0.0,,0.0,0.0
652,640,Turkey,TUR,Syria,SYR,652640,1.0,2016,,,0.0,,-0.229192529,0.0,0.0,,,320438.0,0.0,0.0,,1.0,,1.0,,5.3e-12,0.0,0.0,,0.0,1.0
652,645,Iraq,IRQ,Syria,SYR,652645,0.0,2016,,,0.0,,-0.090520966,0.0,0.0,,,0.0,0.0,0.0,,0.0,,1.0,,6.35e-12,0.0,0.0,,0.0,1.0
652,651,Egypt,EGY,Syria,SYR,652651,0.0,2016,,,0.0,,-0.059022217,0.0,0.0,,,0.0,0.0,0.0,,0.0,,5.0,,216.7356603,0.0,0.0,,0.0,1.0
652,732,South Korea,ROK,Syria,SYR,652732,0.0,2016,,,0.0,,0.110929738,0.0,0.0,,,230.0,0.0,0.0,,0.0,,0.0,,7154.937061,0.0,0.0,,0.0,0.0
660,255,Germany,GMY,Lebanon,LEB,660255,0.0,2016,,,0.0,,0.176658047,0.0,0.0,,,283.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,,0.0,0.0
663,255,Germany,GMY,Jordan,JOR,663255,0.0,2016,,,0.0,,0.328657394,0.0,0.0,,,44.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,,0.0,0.0
670,255,Germany,GMY,Saudi Arabia,SAU,670255,0.0,2016,,,0.0,,0.429365497,0.0,32.5,,,47.0,0.0,0.0,,0.0,,0.0,,,0.0,146367.0,,0.0,0.0
679,2,United States of America,USA,Yemen,YEM,6792,0.0,2016,,,0.0,,0.184018874,0.0,0.0,,,52.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,,0.0,0.0
690,255,Germany,GMY,Kuwait,KUW,690255,0.0,2016,,,0.0,,0.301393982,0.0,0.0,,,9.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,,0.0,0.0
770,800,Thailand,THI,Pakistan,PAK,770800,0.0,2016,,,0.0,,-0.291074836,0.0,0.0,,,1271.0,0.0,0.0,,0.0,,0.0,,2637.04809,0.0,0.0,,0.0,0.0
696,255,Germany,GMY,United Arab Emirates,UAE,696255,0.0,2016,,,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,,0.0,0.0
771,220,France,FRN,Bangladesh,BNG,771220,0.0,2016,,,0.0,,0.437254355,0.0,0.0,,,651.0,0.0,0.0,,0.0,,0.0,,7131.596277,0.0,0.0,,0.0,0.0
775,800,Thailand,THI,Myanmar,MYA,775800,0.0,2016,,,0.0,,-0.149966364,0.0,0.0,,,0.0,0.0,0.0,,0.0,,1.0,,5.73e-12,0.0,0.0,,0.0,1.0
700,365,Russia,RUS,Afghanistan,AFG,700365,0.0,2016,,,0.0,,0.047417148,0.0,0.0,,,0.0,0.0,0.0,,0.0,,1.0,,1300.284053,0.0,0.0,,0.0,1.0
700,770,Pakistan,PAK,Afghanistan,AFG,700770,1.0,2016,,,0.0,,0.300950092,0.0,0.0,,,0.0,1.0,0.0,,1.0,,1.0,,0.0,0.0,0.0,,0.0,1.0
705,255,Germany,GMY,Kazakhstan,KZK,705255,0.0,2016,,,0.0,,0.0,0.0,0.0,,,4.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,,0.0,0.0
705,365,Russia,RUS,Kazakhstan,KZK,705365,0.0,2016,,,0.0,,0.0,1.0,20.25,,,0.0,0.0,0.0,,0.0,,1.0,,0.0,0.0,5151561.0,,0.0,1.0
710,20,Canada,CAN,China,CHN,71020,0.0,2016,,,0.0,,0.663415543,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,,4745.221634,20.0,0.0,,0.0,0.0
710,210,Netherlands,NTH,China,CHN,710210,0.0,2016,,,0.0,,0.640374518,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,,5115.992334,0.0,0.0,,0.0,0.0
710,211,Belgium,BEL,China,CHN,710211,0.0,2016,,,0.0,,0.713032855,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,,5242.787414,0.0,0.0,,0.0,0.0
710,225,Switzerland,SWZ,China,CHN,710225,0.0,2016,,,0.0,,0.689631744,0.0,0.0,,,20.0,0.0,0.0,,0.0,,0.0,,5054.456056,0.0,0.0,,0.0,0.0
710,255,Germany,GMY,China,CHN,710255,0.0,2016,,,0.0,,0.331163885,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,,,58.0,0.0,,0.0,0.0
710,385,Norway,NOR,China,CHN,710385,0.0,2016,,,0.0,,0.549195354,0.0,0.0,,,1.0,0.0,0.0,,0.0,,0.0,,3706.499772,2.0,0.0,,0.0,0.0
710,900,Australia,AUL,China,CHN,710900,0.0,2016,,,0.0,,0.741655615,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,,3959.128398,0.0,0.0,,0.0,0.0
770,220,France,FRN,Pakistan,PAK,770220,0.0,2016,,,0.0,,0.453955801,0.0,0.0,,,176.0,0.0,0.0,,0.0,,0.0,,4746.624301,0.0,0.0,,0.0,0.0
732,255,Germany,GMY,South Korea,ROK,732255,0.0,2016,,,0.0,,0.061688274,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,,,8.0,0.0,,0.0,0.0
850,20,Canada,CAN,Indonesia,INS,85020,0.0,2016,,,0.0,,0.73645886,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,,9598.009906,0.0,108450.0,,0.0,0.0
740,255,Germany,GMY,Japan,JPN,740255,0.0,2016,,,0.0,,0.081395635,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,,0.0,0.0
750,2,United States of America,USA,India,IND,7502,0.0,2016,,,0.0,,0.567748625,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,,7206.106437,6.0,0.0,,0.0,0.0
750,20,Canada,CAN,India,IND,75020,0.0,2016,,,0.0,,0.630601869,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,,6711.09085,0.0,0.0,,0.0,0.0
750,255,Germany,GMY,India,IND,750255,0.0,2016,,,0.0,,0.298350211,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,,0.0,0.0
770,2,United States of America,USA,Pakistan,PAK,7702,0.0,2016,,,0.0,,0.370095515,0.0,10.24,,,7.0,0.0,0.0,,0.0,,0.0,,7240.118841,0.0,0.0,,0.0,0.0
770,255,Germany,GMY,Pakistan,PAK,770255,0.0,2016,,,0.0,,0.100697101,0.0,0.0,,,467.0,0.0,0.0,,0.0,,0.0,,,0.0,78178.0,,0.0,0.0
770,325,Italy,ITA,Pakistan,PAK,770325,0.0,2016,,,0.0,,0.219441062,0.0,0.0,,,4210.0,0.0,0.0,,0.0,,0.0,,3989.620931,0.0,101112.0,,0.0,0.0
770,700,Afghanistan,AFG,Pakistan,PAK,770700,1.0,2016,,,0.0,,-0.300950092,0.0,0.0,,,0.0,1.0,0.0,,1.0,,1.0,,0.0,0.0,0.0,,0.0,1.0
770,850,Indonesia,INS,Pakistan,PAK,770850,0.0,2016,,,0.0,,-0.303510101,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,,3317.255206,0.0,0.0,,0.0,0.0
771,2,United States of America,USA,Bangladesh,BNG,7712,0.0,2016,,,0.0,,0.353394069,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,,7820.566752,0.0,0.0,,0.0,0.0
771,20,Canada,CAN,Bangladesh,BNG,77120,0.0,2016,,,0.0,,0.416247313,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,,7767.256058,0.0,0.0,,0.0,0.0
771,255,Germany,GMY,Bangladesh,BNG,771255,0.0,2016,,,0.0,,0.083995655,0.0,0.0,,,98.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,,0.0,0.0
820,255,Germany,GMY,Malaysia,MAL,820255,0.0,2016,,,0.0,,0.3496923,0.0,0.0,,,1.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,,0.0,0.0
840,255,Germany,GMY,Philippines,PHI,840255,0.0,2016,,,0.0,,0.3019278,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,,,15.0,0.0,,0.0,0.0
850,2,United States of America,USA,Indonesia,INS,8502,0.0,2016,,,0.0,,0.6736056,0.0,3.07,,,0.0,0.0,0.0,,0.0,,0.0,,6987.740331,0.0,0.0,,0.0,0.0
850,255,Germany,GMY,Indonesia,INS,850255,0.0,2016,,,0.0,,0.4042072,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,,0.0,0.0
850,900,Australia,AUL,Indonesia,INS,850900,0.0,2016,,,0.0,,0.8146989,0.0,0.0,,,0.0,0.0,0.0,,0.0,,4.0,,207.6974471,0.0,1639644.0,,0.0,1.0
710,2,United States of America,USA,China,CHN,7102,0.0,2016,,,1.0,,0.6005623,0.0,0.0,,,0.0,0.0,0.0,,1.0,,0.0,,3332.193114,0.0,0.0,,0.0,0.0
750,200,United Kingdom,UKG,India,IND,750200,0.0,2016,,,0.0,,0.620434,0.0,2.0,,,5.0,0.0,0.0,,0.0,,0.0,,5887.643958,0.0,0.0,,0.0,0.0
484,2,United States of America,USA,Congo,CON,4842,0.0,2016,,,0.0,,0.6556779,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,,9072.983162,0.0,0.0,,0.0,0.0
484,220,France,FRN,Congo,CON,484220,0.0,2016,,,0.0,,0.7395382,0.0,0.0,,,26.0,0.0,0.0,,0.0,,0.0,,4251.623853,0.0,0.0,,0.0,0.0
651,220,France,FRN,Egypt,EGY,651220,0.0,2016,,,0.0,,0.5848989,0.0,0.0,,,75.0,0.0,0.0,,0.0,,0.0,,1784.065107,0.0,156087.0,,0.0,0.0
710,750,India,IND,China,CHN,710750,0.0,2016,,,1.0,,0.03281367,0.0,0.0,,,0.0,1.0,0.0,,1.0,,1.0,,0.0,0.0,0.0,,0.0,1.0
660,2,United States of America,USA,Lebanon,LEB,6602,0.0,2016,,,0.0,,0.4460565,0.0,46.38,,,0.0,0.0,0.0,,0.0,,0.0,,8199.686531,0.0,0.0,,0.0,0.0
100,2,United States of America,USA,Colombia,COL,1002,0.0,2016,,,0.0,,0.3651937,1.0,27.5,,,0.0,0.0,0.0,,0.0,,0.0,,1662.291742,0.0,0.0,,0.0,0.0
100,230,Spain,SPN,Colombia,COL,100230,0.0,2016,,,0.0,,0.1080973,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,,5716.540376,0.0,0.0,,0.0,0.0
344,346,Bosnia and Herzegovina,BOS,Croatia,CRO,344346,0.0,2016,,,0.0,,0.4795181,1.0,0.0,,,0.0,1.0,0.0,,1.0,,1.0,,0.0,0.0,0.0,,0.0,1.0
501,200,United Kingdom,UKG,Kenya,KEN,501200,0.0,2016,,,0.0,,0.7431585,0.0,0.0,,,14.0,0.0,0.0,,0.0,,0.0,,6000.307375,0.0,0.0,,0.0,0.0
640,200,United Kingdom,UKG,Turkey,TUR,640200,0.0,2016,,,0.0,,0.7238943,1.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,,2171.902231,0.0,0.0,,0.0,0.0
365,200,United Kingdom,UKG,Russia,RUS,365200,0.0,2016,,,0.0,,0.6763138,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,,1211.063824,0.0,0.0,,0.0,0.0
640,645,Iraq,IRQ,Turkey,TUR,640645,0.0,2016,,,0.0,,0.1386716,0.0,0.0,,,135.0,0.0,0.0,,0.0,,1.0,,0.0,0.0,0.0,,0.0,1.0
663,2,United States of America,USA,Jordan,JOR,6632,0.0,2016,,,0.0,,0.5980558,0.0,108.0,,,6.0,0.0,88.2,,0.0,,0.0,,8326.158371,0.0,0.0,,0.0,0.0
690,200,United Kingdom,UKG,Kuwait,KUW,690200,0.0,2016,,,0.0,,0.6234777,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,,4430.992641,0.0,0.0,,0.0,0.0
530,2,United States of America,USA,Ethiopia,ETH,5302,0.0,2016,,,0.0,,0.6795785,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,,9911.236264,0.0,0.0,,0.0,0.0
615,200,United Kingdom,UKG,Algeria,ALG,615200,0.0,2016,,,0.0,,0.6753917,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,,1563.240559,0.0,0.0,,0.0,0.0
365,230,Spain,SPN,Russia,RUS,365230,0.0,2016,,,0.0,,0.3665321,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,,1809.174361,0.0,0.0,,0.0,0.0
770,200,United Kingdom,UKG,Pakistan,PAK,770200,0.0,2016,,,0.0,,0.4227809,0.0,0.0,,,495.0,0.0,0.0,,0.0,,0.0,,5372.838077,0.0,0.0,,0.0,0.0
452,2,United States of America,USA,Ghana,GHA,4522,0.0,2016,,,0.0,,0.5566216,0.0,0.0,,,99.0,0.0,0.0,,0.0,,0.0,,7120.520105,0.0,0.0,,0.0,0.0
771,200,United Kingdom,UKG,Bangladesh,BNG,771200,0.0,2016,,,0.0,,0.4060794,0.0,0.0,,,116.0,0.0,0.0,,0.0,,0.0,,7415.196295,0.0,0.0,,0.0,0.0
40,20,Canada,CAN,Cuba,CUB,4020,0.0,2016,,,0.0,,0.3063185,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,,2051.455569,0.0,1825711.0,,0.0,0.0
40,230,Spain,SPN,Cuba,CUB,40230,0.0,2016,,,0.0,,-0.01363117,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,,5709.464868,0.0,0.0,,0.0,0.0
771,750,India,IND,Bangladesh,BNG,771750,0.0,2016,,,0.0,,-0.2143546,0.0,0.0,,,0.0,0.0,0.0,,0.0,,1.0,,0.0,0.0,0.0,,0.0,1.0
